,Locus,Contig,Gene,Product,R0C200_W,R0C200_Count,R0C200_SD,R0C200_SE,R7C0_W,R7C0_Count,R7C0_SD,R7C0_SE,Untreated_W,Untreated_Count,Untreated_SD,Untreated_SE,R7C100_W,R7C100_Count,R7C100_SD,R7C100_SE,R0C100_W,R0C100_Count,R0C100_SD,R0C100_SE,p_R0C100,d_R0C100,q_R0C100,log10q_R0C100,p_R0C200,d_R0C200,q_R0C200,log10q_R0C200,p_R7C0,d_R7C0,q_R7C0,log10q_R7C0,p_R7C100,d_R7C100,q_R7C100,log10q_R7C100,p_R7C100vsR7C0,d_R7C100vsR7C0,q_R7C100vsR7C0,log10q_R7C100vsR7C0
2633,NDEONHPJ_02887,1 (genome),,hypothetical protein,0.8153872555952518,12,0.4328771509860747,0.12496086982392425,0.9475912951974244,11,0.31189102963848425,0.09403868370804253,1.0078703590167026,12,0.21967016197653685,0.06341331357504112,0.973193290830626,12,0.3248182473219978,0.09376695126452894,1.022987690721705,12,0.09906852730128676,0.02859862045280885,0.8299649663998913,0.015117331705002401,1.0,-0.0,0.18340184697064796,-0.1924831034214508,0.5952911248216538,0.2252705922839839,0.5950931459892261,-0.06027906381927828,1.0,-0.0,0.7622235311554791,-0.03467706818607663,1.0,-0.0,0.84925271673938,0.025601995633201646,1.0,-0.0
2634,NDEONHPJ_02888,1 (genome),rhtC_1,Threonine efflux protein,1.0023369012772467,38,0.2472787413922096,0.04011390884407056,0.999811847224392,37,0.22919692345170925,0.0376797421089645,1.059030669027885,38,0.14019116171894802,0.022742009484020304,0.997284408610862,37,0.2664993377588837,0.043812221245108855,0.9917976609943956,38,0.26549144640809585,0.043068399734382985,0.171607172862515,-0.06723300803348942,1.0,-0.0,0.22278779677862304,-0.05669376775063828,0.6261920039548805,0.20329248232824434,0.1799585178596093,-0.05921882180349303,1.0,-0.0,0.21151190790218624,-0.061746260417023024,0.8656269055764285,0.0626692532058784,0.9652346679770276,-0.0025274386135299975,0.8656269055764285,0.0626692532058784
2635,NDEONHPJ_02889,1 (genome),,hypothetical protein,0.628062154741855,55,0.3681775909014396,0.049645056229559684,0.6137731532861948,56,0.4155409365729732,0.0555289933869724,0.6003671192588566,62,0.42757770444201054,0.054302422766585264,0.5881924203040023,65,0.4373035283163919,0.05424082706964807,0.6288997338079173,59,0.377646880658588,0.04916543612824673,0.6984827412354613,0.028532614549060753,1.0,-0.0,0.709791930865299,0.027695035482998454,0.948144762061771,0.02312534982971109,0.8634581930178323,0.013406034027338198,1.0,-0.0,0.8742874578860108,-0.012174698954854235,1.0,-0.0,0.7432715449896614,-0.025580732982192433,1.0,-0.0
2636,NDEONHPJ_02891,1 (genome),aat,Leucyl/phenylalanyl-tRNA--protein transferase,0.93639338537502,65,0.2915887639131466,0.036167134941162506,1.0150060148184383,67,0.22774187342107896,0.027823098132517213,1.0295688940376744,65,0.14949118881799006,0.018542099928464645,1.0167307506344876,67,0.19605309619197026,0.023951697826106264,1.0051253836968168,67,0.206005008244344,0.02516751739182758,0.43784262471329805,-0.024443510340857566,1.0,-0.0,0.023507385316660682,-0.09317550866265434,0.3458559467402433,0.4611047525448793,0.665794528062484,-0.014562879219236047,1.0,-0.0,0.6736278075750453,-0.012838143403186786,1.0,-0.0,0.962600562484493,0.001724735816049261,1.0,-0.0
2637,NDEONHPJ_02892,1 (genome),bpt,Aspartate/glutamate leucyltransferase,0.8873484232839219,57,0.3300994506553029,0.043722740344234436,0.7356678423973628,54,0.2510957012437076,0.034169796925189504,0.9642075830795916,56,0.16773012064649895,0.022413880175052043,0.5034841641604262,52,0.3441568882105918,0.04772597335566988,0.9672158748011946,57,0.2279602610645852,0.03019407419050377,0.9365504135115872,0.003008291721602996,1.0,-0.0,0.12253287954033253,-0.07685915979566971,0.5301097816866046,0.2756341820151842,1.4279005385000905e-07,-0.22853974068222882,2.5855352025755763e-05,4.587449544845985,1.3469957219180092e-14,-0.46072341891916546,1.1054919191708722e-12,11.956444427641872,0.00012839309460559634,-0.23218367823693664,1.1054919191708722e-12,11.956444427641872
2638,NDEONHPJ_02893,1 (genome),rimI,Ribosomal-protein-alanine acetyltransferase,0.8817099521322704,33,0.3172177599624626,0.05522052408178271,0.939898694606614,32,0.29316164182225746,0.051824146229075004,0.958031814271482,30,0.2262378156748149,0.041305185001930665,0.8496495509078527,30,0.1868278791073536,0.03410994791931523,0.90814641071471,31,0.2686931493101204,0.048258714234369504,0.4367002414477712,-0.04988540355677196,1.0,-0.0,0.2802383239831456,-0.07632186213921155,0.6692562503233734,0.17440756415556005,0.787049260917183,-0.01813311966486797,1.0,-0.0,0.047665585889139675,-0.10838226336362933,0.49551593765051344,0.3049423724151167,0.15658283422557828,-0.09024914369876136,0.49551593765051344,0.3049423724151167
2639,NDEONHPJ_02894,1 (genome),,hypothetical protein,0.9684670801932802,49,0.29131355280024024,0.04161622182860575,1.0050496023643256,50,0.2592537533838719,0.03666401741316013,0.9891906823071877,47,0.2358481175737899,0.0344019836646953,0.9945076296280324,48,0.2461353107207477,0.03552657197542397,1.0027392728317877,50,0.2270260002633899,0.03210632485838038,0.7737719143757503,0.013548590524600002,1.0,-0.0,0.703226517802719,-0.020723602113907447,0.943549212517974,0.025235443493092886,0.7538278224472332,0.01585892005713796,1.0,-0.0,0.914651108718724,0.005316947320844756,1.0,-0.0,0.8370161996495895,-0.010541972736293204,1.0,-0.0
2640,NDEONHPJ_02895,1 (genome),,hypothetical protein,1.049173573745674,35,0.1944007134244133,0.03285971801458039,1.0403901624164915,38,0.1992662287041521,0.0323252508037551,1.0983922190792914,39,0.2362447781768373,0.0378294401755493,1.020222508185412,37,0.14094338194802938,0.02317094925964821,1.029507569119085,35,0.15247175483251948,0.025772430464525417,0.14556969165020694,-0.06888464996020649,1.0,-0.0,0.3343342378491563,-0.04921864533361742,0.7145955447190733,0.14593969581613353,0.24848869187583134,-0.058002056662799895,1.0,-0.0,0.08603070774488566,-0.07816971089387947,0.648732199074976,0.1879345458287654,0.6152172150996329,-0.02016765423107958,0.648732199074976,0.1879345458287654
2641,NDEONHPJ_02900,1 (genome),,hypothetical protein,0.9693573651757508,75,0.3163736265109865,0.03653167968612324,1.0272923800410143,76,0.2449167068436064,0.0280938730188436,1.0008207318557945,73,0.19688052984510185,0.023043123073652742,0.9993978900242396,71,0.18207724951329327,0.021608594009676213,1.007704111693878,75,0.22300259252843915,0.02575012136525575,0.8426453886032801,0.006883379838083625,1.0,-0.0,0.4701697513622385,-0.03146336668004368,0.80903869216909,0.09203070781454775,0.4693771260322316,0.026471648185219854,1.0,-0.0,0.9641768693166888,-0.001422841831554833,1.0,-0.0,0.43707311115310754,-0.027894490016774687,1.0,-0.0
2642,NDEONHPJ_02903,1 (genome),,hypothetical protein,0.938449934155122,58,0.4041536784916061,0.05306797784986797,0.95793877680725,56,0.2505009821718413,0.033474601797764195,0.9813312467949526,55,0.2455741766434269,0.033113215223504466,0.952100741808274,54,0.22414419014435896,0.030502160814613863,0.9921441686224493,57,0.2464162726260669,0.03263863264005868,0.8165447903758012,0.010812921827496602,1.0,-0.0,0.4997335935788664,-0.04288131263983064,0.8306483817588466,0.08058277667069655,0.6203869729186102,-0.023392469987702613,1.0,-0.0,0.5179090429666331,-0.029230504986678674,0.9895651911648059,0.00455558980468872,0.8978740879218581,-0.0058380349989760605,0.9895651911648059,0.00455558980468872
2643,NDEONHPJ_02904,1 (genome),,hypothetical protein,0.9281334504758112,74,0.2715932754054619,0.031572076964584764,1.0014861617905542,74,0.17130946194738547,0.019914320445857718,1.0288725221432662,77,0.15339131114963134,0.017480562242511682,0.998247508126992,71,0.12490096046227347,0.014823016896742184,1.0144689042886377,73,0.14874852338613986,0.017409697820844262,0.5605509703859868,-0.014403617854628514,1.0,-0.0,0.00544930983707782,-0.100739071667455,0.24874111573379842,0.6042524219659199,0.3019744932956898,-0.027386360352712025,1.0,-0.0,0.18717228705905786,-0.030625014016274155,0.8329638835381692,0.0793738287494198,0.8970425123224757,-0.00323865366356213,0.8329638835381692,0.0793738287494198
2644,NDEONHPJ_02906,1 (genome),,hypothetical protein,0.9439990742095546,63,0.28860931084474434,0.03636135535966335,0.9806231431844998,60,0.21916726830422084,0.028294372672534,1.036285909778611,61,0.17226868321107508,0.022056744708494516,0.9597139497553616,62,0.2372370554352547,0.03012913616942858,0.97709953470668,59,0.1660596411486081,0.021619123839003697,0.057892211556570046,-0.05918637507193103,1.0,-0.0,0.03326012900383577,-0.09228683556905637,0.3590472907624846,0.44484834594932277,0.12269709028160082,-0.05566276659411118,1.0,-0.0,0.04297556034417653,-0.0765719600232494,0.4638009212006612,0.333668393102157,0.6143289398145099,-0.020909193429138218,0.4638009212006612,0.333668393102157
2645,NDEONHPJ_02908,1 (genome),cntB,Carnitine monooxygenase reductase subunit,0.926212127200956,90,0.3020287034409226,0.031836620720695,1.0048931146732671,87,0.1789433876126389,0.019184744888584838,0.9763465624883599,89,0.13153139967610752,0.01394230048109432,0.9828863214578932,85,0.138173532958279,0.01498702388153032,1.0171808612029307,91,0.14405028085748808,0.015100572514843837,0.04870365854965769,0.04083429871457078,1.0,-0.0,0.15249135086443613,-0.05013443528740391,0.5625825169429189,0.24981376828385443,0.22876209087987126,0.028546552184907203,1.0,-0.0,0.7494683343759501,0.006539758969533294,1.0,-0.0,0.36870640295506907,-0.02200679321537391,1.0,-0.0
2646,NDEONHPJ_02909,1 (genome),gabD_2,Succinate-semialdehyde dehydrogenase [NADP(+)] GabD,0.9630432749194116,66,0.4195298036703228,0.05164054904404677,1.0213635934692396,67,0.2683171202611412,0.032780153493587545,1.0387717573688515,60,0.2400074278021851,0.030984825694798063,0.9817497893370212,61,0.2545516897807908,0.032592004141178896,1.0218328772730547,67,0.2711437981399121,0.03312548715941125,0.7113116838636748,-0.016938880095796804,1.0,-0.0,0.2220558862468134,-0.07572848244943997,0.6261920039548805,0.20329248232824434,0.7019554082012659,-0.017408163899611973,1.0,-0.0,0.20749389027198192,-0.05702196803183035,0.8549939697883797,0.06803694830909846,0.39425954680419206,-0.03961380413221838,0.8549939697883797,0.06803694830909846
2647,NDEONHPJ_02910,1 (genome),cntA,Carnitine monooxygenase oxygenase subunit,0.9429558892533744,55,0.3315345123181792,0.04470410452134689,0.9762675725074424,55,0.2428316759155129,0.03274341650079148,1.024431690469121,56,0.25401447163299423,0.033944111576181164,1.0065719996067457,54,0.2311357220909175,0.031453587802915864,1.0185735696641491,58,0.27042030335846856,0.035507925406844554,0.905390842866898,-0.005858120804971945,1.0,-0.0,0.14855018487881194,-0.08147580121574671,0.5587586268448121,0.25277575860331697,0.309603653930672,-0.04816411796167863,1.0,-0.0,0.7007973514358744,-0.017859690862375377,1.0,-0.0,0.5061156345436477,0.030304427099303255,1.0,-0.0
2648,NDEONHPJ_02911,1 (genome),aes_2,Acetyl esterase,0.9369530155194448,60,0.3607071112877588,0.046567087829202505,0.9946069164462504,62,0.3100466299976878,0.03937596138568742,0.9639750205548808,60,0.19141025520502894,0.024710957690079624,0.9631138819468712,54,0.21639158964279398,0.029447165514142806,1.0223019503553443,61,0.3096520090435609,0.039646877102890415,0.21599386072806145,0.0583269298004635,1.0,-0.0,0.6092017747015767,-0.02702200503543606,0.8977394374619836,0.04684969595289062,0.5143222874708361,0.03063189589136961,1.0,-0.0,0.9820518904549425,-0.0008611386080096262,1.0,-0.0,0.5330113791296538,-0.031493034499379235,1.0,-0.0
2649,NDEONHPJ_02912,1 (genome),caiT,L-carnitine/gamma-butyrobetaine antiporter,0.9095710586776584,99,0.3599449213193749,0.03617582573364735,0.9550951614990764,100,0.35097201189917016,0.035097201189917014,1.0175304835094314,99,0.2434820326968357,0.024470865019649984,0.9323564486512173,95,0.31620859761980474,0.03244231759011248,0.9656320975780502,98,0.2835622112386102,0.028644108922153362,0.16958557104743266,-0.051898385931381186,1.0,-0.0,0.01429310288186631,-0.10795942483177301,0.3057842610825941,0.5145848717715955,0.14679953403915336,-0.062435322010355065,1.0,-0.0,0.036404852267131214,-0.08517403485821418,0.4268257272203303,0.36974941105384357,0.6356890605473389,-0.02273871284785911,0.4268257272203303,0.36974941105384357
2650,NDEONHPJ_02913,1 (genome),dmlA,D-malate dehydrogenase [decarboxylating],0.8987924983253281,36,0.3414964413039332,0.056916073550655526,1.0054894741932436,39,0.2910913233362612,0.04661191619451519,0.9987975352476578,37,0.2779314864166438,0.045691654907168915,0.9798403750194123,36,0.2763264428743889,0.04605440714573148,0.9822091846295704,38,0.2970739828154589,0.04819176367329947,0.8036241060711773,-0.01658835061808739,1.0,-0.0,0.1737518837826743,-0.10000503692232965,0.5847130816505646,0.23305718968400768,0.9187177598922062,0.00669193894558584,1.0,-0.0,0.7709949261909037,-0.01895716022824545,1.0,-0.0,0.6972243397777502,-0.02564909917383129,1.0,-0.0
2651,NDEONHPJ_02914,1 (genome),dmlR_12,HTH-type transcriptional regulator DmlR,0.9226746136097242,30,0.3495994749107816,0.06382783950019881,0.9090730463457244,32,0.3529302394685907,0.06238984140350815,0.9824591621327566,34,0.36214992923378375,0.06210820047305361,0.925570694535086,32,0.3221372975077408,0.05694636688520795,0.975547385483672,34,0.3101831244965633,0.05319596698624328,0.9328978131195549,-0.0069117766490846,1.0,-0.0,0.5054762498832177,-0.05978454852303239,0.8371550486594368,0.07719409930525148,0.40796876774778257,-0.07338611578703225,1.0,-0.0,0.5035537726751653,-0.05688846759767063,0.9895651911648059,0.00455558980468872,0.8457927943948356,0.016497648189361613,0.9895651911648059,0.00455558980468872
2652,NDEONHPJ_02915,1 (genome),,hypothetical protein,1.001931995684888,91,0.2806613004785456,0.029421298554631343,1.0449245688158757,93,0.2562254660107969,0.026569343121298883,1.0454230910951845,88,0.14840092483161846,0.015819591740968076,0.993443513554411,89,0.2211896461591247,0.023446055600802908,1.0463684343127333,92,0.19494990407835205,0.020324932509690245,0.9709354679046914,0.0009453432175487997,1.0,-0.0,0.1988545732001726,-0.0434910954102965,0.6146296422477553,0.21138649849845484,0.9873315228098642,-0.0004985222793087996,1.0,-0.0,0.06837824052811242,-0.051979577540773536,0.595827727742556,0.22487929010152755,0.14931577533078225,-0.05148105526146474,0.595827727742556,0.22487929010152755
2653,NDEONHPJ_02917,1 (genome),fdx_2,Ferredoxin,0.8331147912178738,2,0.284649028880246,0.2012772585793873,0.9016979909916106,2,0.062451787940070676,0.04416008274964822,0.9553759814497618,2,0.03799306209603976,0.02686515184615129,0.9118256749871736,2,0.09118501843161957,0.06447754487561852,0.984323612613456,2,0.008778186361494427,0.006207115102731975,0.4039323111711881,0.028947631163694254,1.0,-0.0,0.6082827358106913,-0.12226119023188797,0.8974778041761297,0.04697628329897622,0.40812822628775436,-0.05367799045815114,1.0,-0.0,0.5965974631922613,-0.04355030646258817,1.0,-0.0,0.9087466541942151,0.010127683995562964,1.0,-0.0
2654,NDEONHPJ_02919,1 (genome),smpB,SsrA-binding protein,0.7179076599686303,32,0.3631617371723226,0.06419853175550899,0.8340694788135219,34,0.3121987829276946,0.05354164955531286,0.8250214198300481,34,0.27352380783884395,0.046908946047153205,0.8136049258812902,32,0.36775942372857096,0.06501129559093237,0.8282134258685279,36,0.2965770321883797,0.049429505364729946,0.9628638447369876,0.0031920060384798,1.0,-0.0,0.17902225447339387,-0.1071137598614178,0.5908912019930815,0.2284924763501726,0.899241309644884,0.009048058983473828,1.0,-0.0,0.8862095855054293,-0.011416493948757878,1.0,-0.0,0.8078543980132245,-0.020464552932231705,1.0,-0.0
2655,NDEONHPJ_02920,1 (genome),fldP_2,Flavodoxin FldP,0.983528778132312,37,0.2621182968247442,0.043091982552192994,0.9712481790156912,38,0.26050210289117404,0.042259021338558383,0.9959754120951116,36,0.21784485190789546,0.03630747531798257,0.97444920168103,36,0.27855459481662465,0.04642576580277077,0.9615114278155296,36,0.2333894396551625,0.03889823994252708,0.5192994689425396,-0.03446398427958208,1.0,-0.0,0.8262494449846581,-0.012446633962799658,0.9932434388122977,0.0029442951344423917,0.6600465108741731,-0.024727233079420485,1.0,-0.0,0.716033351306371,-0.021526210414081648,1.0,-0.0,0.9594012469467212,0.0032010226653388374,1.0,-0.0
2656,NDEONHPJ_02921,1 (genome),yfiH,Polyphenol oxidase,0.8695215532521536,45,0.4537435242288458,0.06764009096840147,0.9629449934098596,49,0.3650979007134428,0.05215684295906325,0.9935980207967996,47,0.2967439012001491,0.04328454662561181,0.9601203288728496,46,0.3485238434960225,0.05138703725167678,0.9491350794122909,45,0.3003309207605488,0.04477069030437933,0.4769608696932075,-0.04446294138450868,1.0,-0.0,0.12256288064216901,-0.12407646754464596,0.5301097816866046,0.2756341820151842,0.6535217101394697,-0.03065302738693998,1.0,-0.0,0.618888067562885,-0.033477691923950004,1.0,-0.0,0.9693545523498448,-0.0028246645370100243,1.0,-0.0
2657,NDEONHPJ_02922,1 (genome),rluD,Ribosomal large subunit pseudouridine synthase D,0.903001496267398,60,0.3391666540719563,0.043786226760319284,0.9478855077135486,67,0.3045423635450107,0.037205771337249866,1.013709777845984,66,0.3262321658342597,0.04015640369795595,0.7516631555181367,63,0.28218799298423003,0.03555234535260533,0.9844310618564373,69,0.27164725945199786,0.032702487067540045,0.571226340510882,-0.02927871598954679,1.0,-0.0,0.06427961276181132,-0.11070828157858603,0.42465586255915394,0.3719628759133369,0.2311277151429526,-0.06582427013243541,1.0,-0.0,3.2623380171704017e-06,-0.26204662232784737,0.00014592019964546616,3.8358845848211347,0.00021946418919105892,-0.19622235219541195,0.00014592019964546616,3.8358845848211347
2658,NDEONHPJ_02923,1 (genome),bamD,Outer membrane protein assembly factor BamD,0.8359148654111217,18,0.4112300779240392,0.09692785890932017,0.8672692680899327,18,0.4298625554657299,0.10131957598266536,0.9763020396881326,19,0.40171398521850105,0.0921595087249704,0.8636325889813985,17,0.2721087630369309,0.06599606892102547,0.8998863493160548,18,0.3560347688544115,0.08391819979837979,0.5451230875570847,-0.07641569037207774,1.0,-0.0,0.3007662993293562,-0.14038717427701086,0.68565171081402,0.16389643601732815,0.4304986519602736,-0.1090327715981999,1.0,-0.0,0.3373685073778272,-0.11266945070673406,0.9462434689490578,0.02399710501807823,0.9764857581217996,-0.0036366791085341577,0.9462434689490578,0.02399710501807823
2659,NDEONHPJ_02926,1 (genome),bepA_2,Beta-barrel assembly-enhancing protease,0.9964854400025636,113,0.37892413174105055,0.03564618382629417,0.6409117959654199,105,0.32325966682297824,0.0315469132433863,1.1985234214143583,118,0.19892445469526665,0.018312480387172744,0.36896626119942827,95,0.27844943030941177,0.028568308764790024,1.1083088767528149,114,0.2351334018539649,0.022022260800536028,0.0017963362979650124,-0.09021454466154344,1.0,-0.0,6.980055932302433e-07,-0.20203798141179474,0.0008523695301731117,3.069372083493498,8.431738328054228e-38,-0.5576116254489384,1.0178372922710661e-34,33.99232164117068,6.914082232180933e-66,-0.8295571602149301,8.133380633826042e-63,62.08972890269037,1.5042776143610974e-09,-0.27194553476599165,8.133380633826042e-63,62.08972890269037
2660,NDEONHPJ_02927,1 (genome),lolB,Outer-membrane lipoprotein LolB,0.8842776101831328,5,0.23077416286081215,0.10320534312147668,0.7033061833815291,6,0.5167317292008398,0.21095484507467865,0.8921263236056944,5,0.25243906749049144,0.11289418301707922,0.640349064099123,6,0.4110727969301982,0.16781976660295214,0.8799661983546185,5,0.4960184000656039,0.22182617212747527,0.96223240518876,-0.012160125251075904,1.0,-0.0,0.9603345564315262,-0.00784871342256166,1.0,-0.0,0.4770661493017142,-0.18882014022416538,1.0,-0.0,0.2646973463657013,-0.2517772595065715,0.9123889806342528,0.03981996854952899,0.820045420014615,-0.0629571192824061,0.9123889806342528,0.03981996854952899
2661,NDEONHPJ_02934,1 (genome),pth,Peptidyl-tRNA hydrolase,0.6605738886862156,3,0.5723445396145974,0.3304432740157003,0.844798651016192,2,0.11507047915496288,0.08136711612485951,0.3627575741067886,3,0.5335537340931494,0.30804739200580983,0.3566106894542031,3,0.6176678326568465,0.3566106894542031,0.9063511892073168,2,0.1845230944766779,0.1304775313899849,0.27624488855548196,0.5435936151005283,1.0,-0.0,0.5457632479757619,0.297816314579427,0.862925564896519,0.06402666448050134,0.31684767960785953,0.4820410769094034,1.0,-0.0,0.9902172381283587,-0.006146884652585505,1.0,-0.0,0.37032367693593765,-0.4881879615619889,1.0,-0.0
2662,NDEONHPJ_02935,1 (genome),panD,Aspartate 1-decarboxylase,0.9512595253549772,1,0.05106715787587024,0.03610993362995185,0.8028425486736297,1,0.05066035832518508,0.03582228290907874,1.106692405537846,1,0.05840299336985444,0.04129715265341705,1.0509423367299928,1,0.24486078834283295,0.17314272388390112,1.135682342091498,1,0.02482682725054224,0.01755521790420539,1.0,0.028989936553652118,1.0,-0.0,1.0,-0.15543288018286883,1.0,-0.0,1.0,-0.3038498568642163,1.0,-0.0,1.0,-0.05575006880785316,1.0,-0.0,1.0,0.24809978805636312,1.0,-0.0
2663,NDEONHPJ_02936,1 (genome),,hypothetical protein,0.8867924436159117,11,0.299535616310649,0.09031338642275287,0.9260175084765979,13,0.15782389622554832,0.043772473102670933,1.0354652767689316,13,0.07041219407929529,0.019528828936217008,0.9805641571238888,13,0.13064528471944892,0.03623448253488962,1.0386035658558077,14,0.07186894866551256,0.019207784475285164,0.9097719360201029,0.003138289086876078,1.0,-0.0,0.09578431240338958,-0.14867283315301993,0.4849584052825501,0.3142955090903745,0.03155212583437164,-0.10944776829233371,0.6767232448849723,0.16958890560328385,0.1947961554418644,-0.05490111964504285,0.8425799657696749,0.07438887141272973,0.34666581207103353,0.05454664864729086,0.8425799657696749,0.07438887141272973
2664,NDEONHPJ_02937,1 (genome),,hypothetical protein,0.9495599197938132,109,0.2724743905876257,0.026098313335444254,1.0259579162885462,109,0.2194773910344605,0.021022121414456738,1.0292575736682783,106,0.19403967260124594,0.01884679907340224,1.0303125805903766,111,0.2298430637292621,0.021815738170688038,1.0066819957240227,110,0.1896079144628936,0.01807840530652473,0.3881082886329089,-0.022575577944255576,1.0,-0.0,0.014516916514126033,-0.07969765387446515,0.3057842610825941,0.5145848717715955,0.907231823169958,-0.003299657379732146,1.0,-0.0,0.9709548604900855,0.001055006922098256,1.0,-0.0,0.8858889759320105,0.004354664301830402,1.0,-0.0
2665,NDEONHPJ_02938,1 (genome),ribB,"3,4-dihydroxy-2-butanone 4-phosphate synthase",0.892574408924591,32,0.4077491564438913,0.07208054838614249,1.007391673710872,32,0.29949880415317753,0.052944408843493385,0.966636542760964,30,0.239885002571601,0.04379680903855022,0.9390608825069329,30,0.3307435851112258,0.0603852407718494,0.9874403106301028,31,0.2980021143919193,0.05352275975997819,0.7654249492525034,0.020803767869138845,1.0,-0.0,0.3909038693124266,-0.07406213383637306,0.7615097044555031,0.1183245577716418,0.5581379303573916,0.0407551309499079,1.0,-0.0,0.7129765226204787,-0.02757566025403113,1.0,-0.0,0.3967127986076574,-0.06833079120393903,1.0,-0.0
2666,NDEONHPJ_02939,1 (genome),,5'-nucleotidase,0.9323228608251052,42,0.33438345647751583,0.051596487506384056,1.0479720391356255,45,0.23048534895769224,0.034358727205810666,1.0383033299824234,44,0.18885301487600467,0.028470663221414283,1.0160707591669436,46,0.2903659743980208,0.042812127266066966,1.0012357316011244,44,0.2520946550131277,0.03800469919693779,0.43718239680568904,-0.037067598381298916,1.0,-0.0,0.0722604334370736,-0.10598046915731818,0.4422353017694665,0.3543465924860576,0.8293396310590295,0.00966870915320217,1.0,-0.0,0.669337441909593,-0.022232570815479802,1.0,-0.0,0.5635983922045203,-0.03190127996868197,1.0,-0.0
2667,NDEONHPJ_02940,1 (genome),thiD,Hydroxymethylpyrimidine/phosphomethylpyrimidine,0.6437722598678572,3,0.560427884189761,0.3235631897983309,0.9207150695218288,3,0.13828213537984302,0.07983722808566864,0.946515618995476,3,0.14274449804051167,0.08241357436902742,0.8502071579740873,3,0.16870833695179505,0.09740380375365296,0.9182942377049244,3,0.15211118670418752,0.0878214345904161,0.8262354279247911,-0.028221381290551628,1.0,-0.0,0.41584395829431153,-0.30274335912761874,0.7741121027419815,0.11119614257694543,0.8331119086492904,-0.025800549473647183,1.0,-0.0,0.4923624233993474,-0.09630846102138868,0.9895651911648059,0.00455558980468872,0.6054539539538484,-0.0705079115477415,0.9895651911648059,0.00455558980468872
2668,NDEONHPJ_02941,1 (genome),ygaU,putative protein YgaU,0.9531760291095652,15,0.28222390866808184,0.07286989987820293,1.0333228866690738,16,0.09568309598239906,0.02392077399559976,0.9751796105690164,16,0.22114852585087216,0.05528713146271804,0.954986535527223,15,0.2560471290786344,0.06611108445105145,0.9674534954070718,16,0.12759600693525305,0.031899001733813256,0.9044641605923092,-0.007726115161944547,1.0,-0.0,0.8101117997061016,-0.022003581459451138,0.9874861334597262,0.005468994136141322,0.3421652038169094,0.05814327610005743,1.0,-0.0,0.8155159908294491,-0.02019307504179335,1.0,-0.0,0.2625167184267734,-0.07833635114185078,1.0,-0.0
2669,NDEONHPJ_02945,1 (genome),rpmF,50S ribosomal protein L32,0.9190623591844208,2,0.08037560078478535,0.05683413235686451,0.6665214527918286,2,0.4781390340820726,0.3380953533494193,0.9700192584011966,2,0.08397043468814742,0.05937606378717114,1.0218274730989485,2,0.09069265123411058,0.06412938869142609,0.8607779270766859,2,0.06400302226734557,0.04525697106167364,0.2809504244346424,-0.10924133132451075,1.0,-0.0,0.5985015760761834,-0.05095689921677582,0.8912929263724771,0.04997954018327128,0.46989113538099025,-0.303497805609368,1.0,-0.0,0.6134176238573896,0.051808214697751875,1.0,-0.0,0.4103439825259716,0.3553060203071199,1.0,-0.0
2670,NDEONHPJ_02946,1 (genome),yceD,Large ribosomal RNA subunit accumulation protein,0.19823604848709692,2,0.280348108321703,0.19823604848709692,0.5124938833857701,2,0.7247758005174113,0.5124938833857701,0.7142974109711409,1,0.5335537340931494,0.30804739200580983,0.4452619379517656,2,0.6296954714599144,0.4452619379517656,0.2275627947526204,2,0.32182239063068074,0.2275627947526204,0.4333336507357564,-0.48673461621852043,1.0,-0.0,0.3737478526687682,-0.516061362484044,0.7476532607154862,0.12629976827376935,0.8576885182813114,-0.2018035275853708,1.0,-0.0,0.7863210558754512,-0.26903547301937525,1.0,-0.0,0.9301459977160572,-0.06723194543400446,1.0,-0.0
2671,NDEONHPJ_02947,1 (genome),,hypothetical protein,1.0012763629229409,28,0.39087025296693456,0.07386753458881537,0.9828141415134226,26,0.23990187042484198,0.047048627640141436,1.0420910272528676,27,0.2599643991453021,0.0500301719420865,0.9928171375859648,27,0.2478676121349381,0.047702144196498764,1.0352036723730842,27,0.2686269067844479,0.05169727231452583,0.9240989907512953,-0.006887354879783425,1.0,-0.0,0.6515261588232903,-0.04081466432992675,0.9187195945116179,0.03681702086484639,0.3928368728500712,-0.05927688573944501,1.0,-0.0,0.4791532503654853,-0.049273889666902826,0.9895651911648059,0.00455558980468872,0.8819814567952062,0.01000299607254218,0.9895651911648059,0.00455558980468872
2672,NDEONHPJ_02948,1 (genome),yciO,putative protein YciO,0.9893244663795866,32,0.2857610032354964,0.05051588579662261,0.9974298423206196,34,0.2127115399163023,0.03647972813913013,0.9827108618243026,33,0.23032288760433564,0.0400940683871104,0.9486277577484276,33,0.32509411534532384,0.056591621564305236,0.9765694616238706,33,0.2018756113494283,0.03514203321833195,0.9086546240012844,-0.006141400200431968,1.0,-0.0,0.918378593174261,0.006613604555284036,1.0,-0.0,0.7865882316225097,0.014718980496317036,1.0,-0.0,0.624804833925348,-0.034083104075875004,1.0,-0.0,0.4684820435423187,-0.04880208457219204,1.0,-0.0
